거리,소성변형,종단평탄성,편경사,종단경사,곡률,조사속도,위도,경도,균열량,균열율,HPICI_아스팔트,HPICI_콘크리트,NHPCI,SPI_도시고속,SPI_주간선,SPI_보조간선,AP종방향_L,AP종방향_M,AP종방향_H,AP횡방향_L,AP횡방향_M,AP횡방향_H,AP시공줄눈_L,AP시공줄눈_M,AP시공줄눈_H,AP거북등균열_L,AP거북등균열_M,AP거북등균열_H,AP패칭_L,AP패칭_M,AP패칭_H,AP포트홀_L,AP포트홀_M,AP포트홀_H,비고,index,평균,조사명,조사일자
0.5300,5.18,6.14,-2.42,0.18,0.000374,36.72,37.518906336,126.913094491,0.0000,0.00,-2.95,1.89,4.37,4.42,4.93,5.35,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,고가차도_영등포고가차도,52,평균
0.5400,6.00,2.61,-2.45,0.06,-0.000279,33.29,37.518862114,126.913009868,0.0000,0.00,-2.64,3.39,6.13,7.74,7.90,8.02,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,고가차도_영등포고가차도,53,평균
0.5500,5.83,6.33,-2.15,-0.32,0.000772,28.42,37.518794012,126.912917130,0.1200,0.32,-3.90,1.63,4.29,4.34,4.86,5.28,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,고가차도_영등포고가차도,54,평균
0.5600,3.98,2.84,-2.01,-1.13,0.001789,22.46,37.518746445,126.912831521,0.0000,0.00,-0.27,3.23,6.17,7.51,7.73,7.92,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,고가차도_영등포고가차도,55,평균
0.5700,4.16,13.27,-2.16,-2.09,0.001400,11.52,37.518690830,126.912740186,0.0000,0.00,-4.19,-0.65,2.40,1.00,1.00,1.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,고가차도_영등포고가차도,56,평균
0.5800,5.55,31.36,-2.03,-2.10,0.002725,8.02,37.518635670,126.912645715,0.3600,0.95,-10.08,-4.87,1.07,1.00,1.00,1.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3600,0.0000,0.0000,0.0000,0.0000,0.0000,고가차도_영등포고가차도,57,평균
0.5900,4.08,11.21,-1.85,-1.66,0.002456,10.02,37.518580235,126.912547400,0.0000,0.00,-3.29,0.15,2.91,1.00,1.00,1.25,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,고가차도_영등포고가차도,58,평균
0.6000,5.14,8.69,-2.02,-1.65,0.001033,4.69,37.518528369,126.912452250,0.2300,0.61,-3.76,0.79,3.67,2.54,3.22,3.78,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2300,0.0000,0.0000,0.0000,0.0000,0.0000,고가차도_영등포고가차도,59,평균
0.6100,2.89,5.76,-1.88,-1.45,0.002618,7.44,37.518488327,126.912362746,0.0000,0.00,-0.07,2.06,4.74,4.86,5.32,5.71,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,고가차도_영등포고가차도,60,평균
0.6200,3.52,4.10,-1.78,-0.58,0.003371,6.44,37.518446121,126.912264850,0.0000,0.00,-0.10,2.82,5.65,6.64,6.95,7.20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,고가차도_영등포고가차도,61,평균
0.6300,5.90,11.07,-1.81,-0.51,0.002892,13.59,37.518405624,126.912163822,0.1300,0.34,-5.15,0.42,3.20,1.03,1.85,2.52,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1300,0.0000,0.0000,0.0000,0.0000,0.0000,고가차도_영등포고가차도,62,평균
0.6400,2.71,4.63,-1.63,-1.55,0.000995,13.42,37.518365939,126.912061380,0.0000,0.00,0.61,2.59,5.42,6.13,6.48,6.77,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,고가차도_영등포고가차도,63,평균
0.6500,5.79,5.62,-1.56,-2.39,0.000404,13.33,37.518328073,126.911958068,0.4300,1.13,-3.69,1.66,4.73,5.38,5.80,6.14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4300,0.0000,0.0000,0.0000,0.0000,0.0000,고가차도_영등포고가차도,64,평균
0.6600,4.31,8.50,-1.67,-3.68,0.000770,13.62,37.518291018,126.911854870,0.0000,0.00,-2.33,1.41,3.95,3.18,3.80,4.31,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,고가차도_영등포고가차도,65,평균
0.6700,3.79,4.20,-1.75,-4.47,0.000777,11.95,37.518251816,126.911748770,0.0000,0.00,-0.43,2.80,5.59,6.60,6.91,7.16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,고가차도_영등포고가차도,66,평균
0.6800,4.58,5.47,-1.44,-4.52,-0.000043,12.21,37.518214108,126.911643368,0.0000,0.00,-1.91,2.22,4.79,5.25,5.69,6.04,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,고가차도_영등포고가차도,67,평균
0.6900,2.96,5.46,-1.16,-4.74,-0.000353,14.69,37.518184109,126.911540534,0.0000,0.00,0.03,2.25,4.97,5.33,5.76,6.11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,고가차도_영등포고가차도,68,평균
0.7000,4.41,5.56,-1.47,-4.63,0.000177,14.24,37.518152758,126.911438797,0.0000,0.00,-1.75,2.16,4.73,5.10,5.55,5.92,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,고가차도_영등포고가차도,69,평균
0.7100,4.87,9.81,-2.04,-5.22,0.000120,11.69,37.518114022,126.911331997,0.0700,0.18,-3.45,0.88,3.55,2.08,2.81,3.40,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,0.0000,0.0000,0.0000,0.0000,미끄럼방지포장/고가차도_영등포고가차도,70,평균
