조사명,경인로(51)_상_2
조사자,
노선,
행선,
차로,
시점,0.0000
종점,9.77
리포트간격(m),10
시작시간,2022-5-3 15:16:0
종료시간,2022-5-3 15:56:27

거리,도로현황,도로표면,소성변형,종단평탄성,,,기하구조,,,조사속도,궤적,,도로포장파손 분석결과,,HPICI,,NHPCI,SPI,,,AP종방향균열[m 아스팔트],,,,AP횡방향균열[m 아스팔트],,,,AP시공줄눈[m 아스팔트],,,,AP거북등균열[m² 아스팔트],,,,AP패칭[m² 아스팔트],,,,AP포트홀[m² 아스팔트],,,,조사시각,기하구조 2,,차로폭,분석 관심 폭,GEOFOG3D,
[km],이미지,이미지,직선자[mm],CRI[m/km],최대[m/km],평균[m/km],편경사[%],종단경사[%],곡률[1/m],속도[km/h],위도[˚],경도[˚],균열량(m²),균열율(%),아스팔트,콘크리트,NHPCI,도시고속도로,주간선도로,보조간선도로,EA,L,M,H,EA,L,M,H,EA,L,M,H,EA,L,M,H,EA,L,M,H,EA,L,M,H,비고,,평면율[deg/km],고도율[m/km],m,Width [m],종단선형[m/km],평면선형[deg/km]
8.5000,경인로(51)_상_2_v008490000.jpg,경인로(51)_상_2_s008500000.jpg,7.54,1.64,1.94,1.64,-1.10,4.17,0.000050,49.92,37.492219965,126.834405024,3.4366,9.04,-5.73,1.81,6.07,6.11,6.12,6.12,0,10.4243,0.0000,0.0000,0,7.7414,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,1.5100,0.1100,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,41.70,0.00,3.018,3.21,3.78
8.5100,경인로(51)_상_2_v008500000.jpg,경인로(51)_상_2_s008510000.jpg,5.19,1.72,2.13,1.72,-1.35,3.97,-0.000311,49.25,37.492191715,126.834296769,6.4349,16.93,-3.21,1.23,5.98,5.11,5.11,5.11,0,9.9243,0.0000,0.0000,0,6.3243,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,4.7000,0.1100,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,39.70,0.00,3.018,1.00,0.97
8.5200,경인로(51)_상_2_v008510000.jpg,경인로(51)_상_2_s008520000.jpg,5.87,2.20,2.26,2.20,-1.36,3.95,-0.000493,48.87,37.492163037,126.834189005,3.5400,9.32,-3.67,1.64,6.08,6.08,6.09,6.09,0,0.9000,0.0000,0.0000,0,0.3000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,3.2800,0.1400,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,39.50,0.00,3.018,2.79,2.87
8.5300,경인로(51)_상_2_v008520000.jpg,경인로(51)_상_2_s008530000.jpg,6.96,1.57,1.80,1.57,-1.08,3.97,0.000392,48.92,37.492133695,126.834081955,4.5483,11.97,-5.10,1.65,6.11,5.70,5.70,5.70,0,4.3828,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,3.6000,0.5100,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,39.70,0.00,3.018,7.41,9.78
8.5400,경인로(51)_상_2_v008530000.jpg,경인로(51)_상_2_s008540000.jpg,7.75,1.31,1.73,1.31,-0.88,3.94,0.000551,49.25,37.492105000,126.833975047,4.6283,12.18,-6.15,1.67,6.05,5.67,5.67,5.67,0,2.6000,0.0000,0.0000,0,3.8828,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,3.7100,0.2700,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,39.40,0.00,3.018,11.49,9.64
8.5500,경인로(51)_상_2_v008540000.jpg,경인로(51)_상_2_s008550000.jpg,6.00,1.73,1.87,1.73,-1.01,3.98,0.000453,49.72,37.492076339,126.833868141,2.3241,6.12,-3.41,2.13,6.40,6.65,6.66,6.66,0,10.9414,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,1.2100,0.0200,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,39.80,0.00,3.018,14.40,11.61
8.5600,경인로(51)_상_2_v008550000.jpg,경인로(51)_상_2_s008560000.jpg,7.02,3.69,4.50,3.69,-1.41,3.97,-0.000039,49.91,37.492048772,126.833760250,1.4500,3.82,-5.37,1.41,5.06,6.20,6.45,6.64,0,1.8000,0.0000,0.0000,0,3.4000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.7400,0.0700,0.0000,0,0.1200,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,39.70,0.00,3.005,16.27,2.64
8.5700,경인로(51)_상_2_v008560000.jpg,경인로(51)_상_2_s008570000.jpg,5.83,2.00,2.31,2.00,-1.50,3.87,-0.000344,49.62,37.492020888,126.833652346,1.3341,3.51,-3.04,2.32,6.26,7.21,7.23,7.25,0,12.4414,0.0000,0.0000,0,0.5000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0400,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,38.70,0.00,3.005,16.38,0.00
8.5800,경인로(51)_상_2_v008570000.jpg,경인로(51)_상_2_s008580000.jpg,5.08,5.65,6.89,5.65,-1.64,3.59,-0.000081,48.61,37.491992436,126.833544298,1.9024,5.01,-3.76,0.42,4.30,4.43,4.90,5.28,0,14.9414,0.0000,0.0000,0,0.8828,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.3200,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,맨홀,0.00,0.00,35.90,0.00,3.009,14.91,3.14
8.5900,경인로(51)_상_2_v008580000.jpg,경인로(51)_상_2_s008590000.jpg,4.76,3.63,5.00,3.63,-1.74,3.41,0.000072,47.67,37.491963975,126.833436191,2.1866,5.75,-2.88,0.95,5.00,5.75,6.02,6.22,0,15.6657,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.6100,0.0100,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,34.10,0.00,3.018,14.29,2.86
8.6000,경인로(51)_상_2_v008590000.jpg,경인로(51)_상_2_s008600000.jpg,4.17,6.38,8.07,6.38,-1.78,3.41,0.000263,46.64,37.491936094,126.833327952,2.0907,5.50,-3.05,-0.01,3.99,3.50,4.08,4.54,0,16.2657,0.0000,0.0000,0,1.3414,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.3300,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,34.10,0.00,3.018,14.38,9.52
8.6100,경인로(51)_상_2_v008600000.jpg,경인로(51)_상_2_s008610000.jpg,4.41,2.92,3.06,2.92,-1.99,3.28,-0.000070,45.52,37.491908078,126.833219537,2.8066,7.39,-1.97,1.48,5.89,6.33,6.37,6.39,0,17.4414,0.0000,0.0000,0,2.2243,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.8200,0.0200,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,32.80,0.00,3.018,14.23,10.14
8.6200,경인로(51)_상_2_v008610000.jpg,경인로(51)_상_2_s008620000.jpg,3.60,1.79,1.87,1.79,-1.83,3.11,0.000570,44.41,37.491879753,126.833111111,1.1700,3.08,-0.08,2.60,6.85,7.41,7.42,7.43,0,11.7000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,31.10,0.00,3.092,14.58,8.37
8.6300,경인로(51)_상_2_v008620000.jpg,경인로(51)_상_2_s008630000.jpg,6.22,4.66,5.16,4.66,-2.44,2.91,0.000037,43.35,37.491851992,126.833002223,1.2700,3.34,-4.47,1.26,4.87,5.78,6.11,6.38,0,10.0000,0.0000,0.0000,0,2.7000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,29.10,0.00,3.006,14.12,13.08
8.6400,경인로(51)_상_2_v008630000.jpg,경인로(51)_상_2_s008640000.jpg,4.41,5.68,6.86,5.68,-2.72,3.30,-0.000036,42.12,37.491823351,126.832892214,0.6441,1.70,-2.42,1.11,4.43,4.51,5.00,5.41,0,6.4414,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,33.00,0.00,3.012,13.58,11.40
8.6500,경인로(51)_상_2_v008640000.jpg,경인로(51)_상_2_s008650000.jpg,6.06,3.37,3.85,3.37,-2.48,3.14,0.000424,41.08,37.491796122,126.832784637,1.4407,3.79,-3.91,1.65,5.43,6.61,6.78,6.90,0,11.7071,0.0000,0.0000,0,2.7000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,31.40,0.00,3.146,14.20,6.45
8.6600,경인로(51)_상_2_v008650000.jpg,경인로(51)_상_2_s008660000.jpg,8.99,6.73,6.98,6.73,-2.55,2.76,0.000245,41.05,37.491769132,126.832677424,3.0041,7.91,-9.26,0.06,3.96,4.27,4.72,5.07,0,14.4414,0.0000,0.0000,0,1.7000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,1.2600,0.1300,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,27.60,0.00,2.987,15.61,10.41
8.6700,경인로(51)_상_2_v008660000.jpg,경인로(51)_상_2_s008670000.jpg,4.49,6.74,7.29,6.74,-2.18,2.99,-0.000072,40.40,37.491741797,126.832569827,3.8249,10.07,-3.61,-0.22,4.12,4.00,4.46,4.81,0,21.4071,0.0000,0.0000,0,6.0414,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,1.0300,0.0500,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,맨홀,0.00,0.00,29.90,0.00,3.050,16.91,16.08
8.6800,경인로(51)_상_2_v008670000.jpg,경인로(51)_상_2_s008680000.jpg,4.78,4.39,4.69,4.39,-2.21,2.77,0.000161,39.72,37.491715176,126.832462277,2.0366,5.36,-2.76,1.10,5.14,5.97,6.21,6.39,0,7.2414,0.0000,0.0000,0,4.6243,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.8500,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,27.70,0.00,3.050,18.27,8.68
8.6900,경인로(51)_상_2_v008680000.jpg,경인로(51)_상_2_s008690000.jpg,4.77,3.00,3.22,3.00,-2.56,2.61,0.000564,39.14,37.491689066,126.832354927,0.9600,2.53,-1.87,2.15,5.92,7.14,7.28,7.38,0,7.9000,0.0000,0.0000,0,1.7000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,26.10,0.00,3.050,18.83,1.77
8.7000,경인로(51)_상_2_v008690000.jpg,경인로(51)_상_2_s008700000.jpg,9.25,4.37,5.07,4.37,-2.64,2.25,0.000127,37.02,37.491661841,126.832245425,3.0080,7.92,-9.06,0.69,4.55,5.50,5.72,5.88,0,23.2314,0.1000,0.0000,0,5.9485,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0800,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,22.50,0.00,3.050,16.06,0.48
8.7100,경인로(51)_상_2_v008700000.jpg,경인로(51)_상_2_s008710000.jpg,8.49,3.94,4.61,3.94,-2.64,1.50,-0.000515,31.73,37.491629378,126.832130032,4.4324,11.66,-8.13,0.55,4.69,5.38,5.50,5.57,0,11.6243,0.2000,0.0000,0,1.1000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,2.9200,0.2200,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,15.00,0.00,3.099,30.49,1.81
8.7200,경인로(51)_상_2_v008710000.jpg,경인로(51)_상_2_s008720000.jpg,10.43,4.94,5.91,4.94,-2.12,0.61,-0.000603,23.73,37.491605120,126.832027767,1.4924,3.93,-10.57,0.90,4.26,5.14,5.52,5.81,0,7.7243,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.7000,0.0200,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,6.10,0.00,3.099,49.66,7.79
8.7300,경인로(51)_상_2_v008720000.jpg,경인로(51)_상_2_s008730000.jpg,6.67,9.05,14.94,9.05,-1.79,-0.68,0.000512,11.03,37.491576095,126.831916003,2.0407,5.37,-8.01,-1.85,2.47,1.00,1.00,1.00,0,14.4071,0.3000,0.0000,0,1.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.4500,0.0200,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,6.80,0.00,3.099,48.14,1.62
8.7400,경인로(51)_상_2_v008730000.jpg,경인로(51)_상_2_s008740000.jpg,15.26,7.16,9.32,7.16,-2.46,0.47,-0.000141,13.30,37.491546221,126.831799252,1.5507,4.08,-18.80,-0.16,3.12,2.46,3.11,3.62,0,13.6243,0.0000,0.0000,0,1.8828,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,4.70,0.00,3.135,48.82,1.08
8.7500,경인로(51)_상_2_v008740000.jpg,경인로(51)_상_2_s008750000.jpg,11.15,6.81,7.11,6.81,-2.99,2.81,0.000467,24.38,37.491519634,126.831691450,0.4024,1.06,-11.44,1.25,3.91,4.27,4.77,5.17,0,1.8243,0.0000,0.0000,0,2.2000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,교차로,0.00,0.00,28.10,0.00,3.135,51.31,13.01
8.7600,경인로(51)_상_2_v008750000.jpg,경인로(51)_상_2_s008760000.jpg,7.71,6.85,7.43,6.85,-2.63,3.56,-0.000207,28.48,37.491495522,126.831589068,5.2583,13.84,-8.04,-0.51,3.81,3.78,4.21,4.53,0,5.8414,0.2000,0.0000,0,3.4414,0.1000,0.0000,0,0.0000,0.0000,0.0000,0,0.7200,0.0100,0.0000,0,3.5700,0.0000,0.0000,0,0.0000,0.0000,0.0000,교차로,0.00,0.00,35.60,0.00,3.135,35.07,12.98
8.7700,경인로(51)_상_2_v008760000.jpg,경인로(51)_상_2_s008770000.jpg,3.79,6.91,7.53,6.91,-2.48,3.38,-0.001089,30.98,37.491469332,126.831484799,3.6600,9.63,-2.81,-0.26,4.10,3.84,4.33,4.71,0,11.4000,0.0000,0.0000,0,0.4000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,2.3400,0.1400,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,교차로,0.00,0.00,33.80,0.00,3.135,14.53,11.90
8.7800,경인로(51)_상_2_v008770000.jpg,경인로(51)_상_2_s008780000.jpg,4.53,3.74,4.20,3.74,-3.37,3.16,-0.000499,34.63,37.491441768,126.831376455,1.4300,3.76,-2.10,1.52,5.43,6.42,6.64,6.80,0,6.4000,0.0000,0.0000,0,2.9000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.5000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,교차로,0.00,0.00,31.60,0.00,3.135,15.38,32.45
8.7900,경인로(51)_상_2_v008780000.jpg,경인로(51)_상_2_s008790000.jpg,5.09,4.23,4.31,4.23,-3.62,3.86,0.001414,38.18,37.491420570,126.831278613,3.4741,9.14,-3.38,0.85,5.17,5.77,5.89,5.97,0,4.5414,0.0000,0.0000,0,4.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,2.4300,0.1900,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,38.60,0.00,3.135,15.94,60.93
8.8000,경인로(51)_상_2_v008790000.jpg,경인로(51)_상_2_s008800000.jpg,3.77,3.68,4.54,3.68,-3.15,4.40,0.002551,41.11,37.491390063,126.831164841,8.5241,22.43,-2.53,0.05,4.86,4.43,4.48,4.51,0,8.2414,0.0000,0.0000,0,2.6000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,6.9400,0.5000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,44.00,0.00,3.135,17.07,99.75
8.8100,경인로(51)_상_2_v008800000.jpg,경인로(51)_상_2_s008810000.jpg,3.53,2.83,3.53,2.83,-2.40,4.54,0.001689,43.69,37.491367215,126.831063110,1.1100,2.92,-0.56,1.94,5.89,6.91,7.08,7.20,0,10.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.1100,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,45.40,0.00,3.135,17.24,125.03
8.8200,경인로(51)_상_2_v008810000.jpg,경인로(51)_상_2_s008820000.jpg,2.39,2.03,2.47,2.03,-1.43,4.30,0.002260,45.92,37.491343155,126.830951584,1.0000,2.63,1.13,2.43,6.65,7.43,7.49,7.52,0,10.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,43.00,0.00,3.135,17.58,117.53
8.8300,경인로(51)_상_2_v008820000.jpg,경인로(51)_상_2_s008830000.jpg,1.90,1.45,1.88,1.45,-0.96,4.28,0.002461,47.21,37.491322023,126.830837193,1.0000,2.63,1.86,2.69,7.11,7.55,7.56,7.57,0,10.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,42.80,0.00,3.135,18.12,108.21
8.8400,경인로(51)_상_2_v008830000.jpg,경인로(51)_상_2_s008840000.jpg,1.68,2.14,2.34,2.14,-0.89,4.79,0.001740,48.04,37.491303224,126.830727435,1.6800,4.42,1.64,2.15,6.76,7.01,7.03,7.04,0,10.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.6800,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,47.90,0.00,3.135,17.29,99.86
8.8500,경인로(51)_상_2_v008840000.jpg,경인로(51)_상_2_s008850000.jpg,5.49,5.98,5.98,5.98,-1.22,5.02,0.001518,49.40,37.491284304,126.830622571,4.4441,11.70,-4.57,0.08,4.44,4.77,5.06,5.26,0,2.0414,0.0000,0.0000,0,1.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,4.1200,0.0200,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,50.20,0.00,3.135,16.31,88.65
8.8600,경인로(51)_상_2_v008850000.jpg,경인로(51)_상_2_s008860000.jpg,9.27,3.13,3.73,3.13,-1.80,5.07,0.001063,51.58,37.491267702,126.830516508,4.9200,12.95,-9.01,0.79,4.94,5.43,5.47,5.49,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,4.9200,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,50.70,0.00,3.135,16.31,70.03
8.8700,경인로(51)_상_2_v008860000.jpg,경인로(51)_상_2_s008870000.jpg,6.15,2.47,2.89,2.47,-2.00,5.07,0.001475,54.10,37.491254198,126.830397535,2.4200,6.37,-4.01,1.66,5.81,6.52,6.55,6.57,0,10.0000,0.0000,0.0000,0,2.9000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,1.1200,0.0100,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,50.70,0.00,3.135,16.89,53.59
8.8800,경인로(51)_상_2_v008870000.jpg,경인로(51)_상_2_s008880000.jpg,4.70,1.37,1.43,1.37,-2.00,5.10,0.000810,56.39,37.491241465,126.830286221,1.8941,4.98,-1.48,2.49,6.90,6.92,6.92,6.92,0,9.6000,0.0000,0.0000,0,1.6414,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.7400,0.0300,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,51.00,0.00,3.115,17.26,36.03
8.8900,경인로(51)_상_2_v008880000.jpg,경인로(51)_상_2_s008890000.jpg,2.88,1.63,1.79,1.63,-1.77,5.37,0.000522,58.60,37.491230272,126.830180149,0.7300,1.92,0.97,2.91,7.06,7.81,7.83,7.84,0,4.1000,0.0000,0.0000,0,0.2000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.2800,0.0200,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,53.70,0.00,3.115,17.16,22.34
8.9000,경인로(51)_상_2_v008890000.jpg,경인로(51)_상_2_s008900000.jpg,2.82,1.37,1.76,1.37,-1.66,5.65,-0.000194,60.60,37.491220655,126.830078653,1.7690,4.66,0.63,2.37,6.97,7.00,7.00,7.00,0,12.7657,0.0000,0.0000,0,4.9243,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,56.50,0.00,3.279,17.08,7.05
8.9100,경인로(51)_상_2_v008900000.jpg,경인로(51)_상_2_s008910000.jpg,2.38,1.42,1.47,1.42,-2.11,5.98,-0.000145,62.45,37.491206798,126.829959722,1.1741,3.09,1.44,2.79,7.31,7.43,7.43,7.44,0,11.4414,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0300,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,59.80,0.00,3.279,18.96,2.03
8.9200,경인로(51)_상_2_v008910000.jpg,경인로(51)_상_2_s008920000.jpg,2.09,1.30,1.58,1.30,-2.15,6.35,0.000075,63.85,37.491193938,126.829844577,1.5200,4.00,1.58,2.57,7.24,7.17,7.17,7.17,0,9.9000,0.0000,0.0000,0,4.7000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0600,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,63.50,0.00,3.279,21.16,2.01
8.9300,경인로(51)_상_2_v008920000.jpg,경인로(51)_상_2_s008930000.jpg,2.43,1.66,1.74,1.66,-1.59,6.47,0.000075,63.75,37.491181780,126.829732115,1.6641,4.38,1.10,2.43,7.05,7.06,7.07,7.07,0,11.0000,0.0000,0.0000,0,2.7414,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.2800,0.0100,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,64.70,0.00,3.086,21.82,0.31
8.9400,경인로(51)_상_2_v008930000.jpg,경인로(51)_상_2_s008940000.jpg,2.63,2.60,3.21,2.60,-0.88,6.05,0.000292,62.51,37.491169884,126.829619077,4.0507,10.66,-0.22,1.14,5.91,5.83,5.85,5.87,0,15.4071,0.0000,0.0000,0,2.9000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,2.1800,0.0400,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,60.50,0.00,3.086,22.23,1.49
8.9500,경인로(51)_상_2_v008940000.jpg,경인로(51)_상_2_s008950000.jpg,2.71,1.03,1.12,1.03,-0.84,5.44,-0.000208,61.01,37.491157984,126.829505200,2.1683,5.71,0.89,2.55,7.39,6.77,6.77,6.77,0,14.8414,0.0000,0.0000,0,2.0414,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.4800,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,54.40,0.00,3.086,22.56,4.98
8.9600,경인로(51)_상_2_v008950000.jpg,경인로(51)_상_2_s008960000.jpg,3.76,1.21,1.24,1.21,-1.16,4.97,-0.000149,58.32,37.491141633,126.829384497,2.4141,6.35,-0.42,2.41,7.12,6.63,6.63,6.63,0,19.3000,0.0000,0.0000,0,1.7414,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.3000,0.0100,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,49.70,0.00,3.086,24.29,4.29
8.9700,경인로(51)_상_2_v008960000.jpg,경인로(51)_상_2_s008970000.jpg,2.95,1.93,2.29,1.93,-1.23,4.73,0.000258,55.31,37.491125865,126.829264617,1.3000,3.42,0.45,2.34,6.66,7.26,7.29,7.31,0,11.0000,0.0000,0.0000,0,2.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,47.30,0.00,3.086,24.28,2.49
8.9800,경인로(51)_상_2_v008970000.jpg,경인로(51)_상_2_s008980000.jpg,6.19,2.29,2.40,2.29,-0.73,4.56,0.000337,52.26,37.491122358,126.829166953,1.0000,2.63,-3.40,2.46,6.20,7.40,7.44,7.47,0,10.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,45.60,0.00,3.086,25.08,1.21
8.9900,경인로(51)_상_2_v008980000.jpg,경인로(51)_상_2_s008990000.jpg,5.29,2.95,3.05,2.95,-0.38,4.58,-0.000280,50.52,37.491111070,126.829056317,1.0000,2.63,-2.47,2.19,5.95,7.20,7.31,7.39,0,10.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,45.80,0.00,3.086,25.89,5.33
9.0000,경인로(51)_상_2_v008990000.jpg,경인로(51)_상_2_s009000000.jpg,4.27,2.77,2.85,2.77,-1.17,4.66,-0.000270,49.37,37.491099561,126.828943443,2.0024,5.27,-1.51,1.81,6.09,6.74,6.79,6.81,0,12.1243,0.0000,0.0000,0,3.5000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.4200,0.0200,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,46.60,0.00,3.086,27.10,0.91
9.0100,경인로(51)_상_2_v009000000.jpg,경인로(51)_상_2_s009010000.jpg,2.15,2.07,2.16,2.07,-1.50,4.48,0.000346,48.30,37.491085594,126.828825750,1.1900,3.13,1.41,2.46,6.87,7.36,7.39,7.40,0,10.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.1900,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,44.80,0.00,3.086,26.29,0.49
